time,SpotPriceDK1,Offshore Wind,Onshore Wind,Solar,temp_mean_past1h,precip_past1h
2022-09-04,1820.323482217391,644.1086942608696,881.6829727826088,252.60319208695654,16.830434782608698,0.0
2022-09-05,2673.4291535416664,841.7638880416666,1273.689231875,190.04805595833332,17.45,0.0
2022-09-06,3129.790822333333,834.4583307916668,1406.3020935000002,237.60420033333332,16.720833333333335,0.0
2022-09-07,3416.7699787916667,697.8107656249999,1280.3125101666667,112.67097304166667,15.170833333333334,0.07083333333333335
2022-09-08,3117.151245125,922.1163279166667,2021.6562601666667,116.65510295833333,15.066666666666668,0.5875
2022-09-09,2639.3345896666665,501.90798249999995,904.9097176250001,89.016285,15.041666666666666,0.14583333333333334
2022-09-10,3020.9495748333334,189.711803,305.232638,141.59013916666666,15.316666666666668,0.2708333333333333
2022-09-11,2878.9637603333335,78.15451320833334,164.45138791666668,201.8902425,14.816666666666668,0.020833333333333332
2022-09-12,2967.9521026666666,558.4496530833334,842.2777763333333,86.39288279166665,14.766666666666666,0.15
2022-09-13,2798.7383219166663,937.453132625,2041.94792175,127.50812341666666,14.729166666666666,0.6166666666666666
2022-09-14,3193.507497125,805.9826380416666,1521.3767344166665,120.461770125,13.808333333333332,0.029166666666666664
2022-09-15,2526.7087452916667,977.439231875,2026.3090311666667,169.16201233333334,12.495833333333332,0.025000000000000005
2022-09-16,1442.3637682083333,787.3420155833334,1006.2204895,196.08253566666667,12.679166666666667,0.075
2022-09-17,474.4395794166667,736.0260442083332,1085.6059061666667,176.36830045833332,11.887500000000001,0.17500000000000002
2022-09-18,622.7175026250001,695.2743047083333,865.40625,127.00850633333334,10.7125,0.125
2022-09-19,2051.6587448333335,429.5781269166667,485.42881775,217.7580910833333,11.012500000000001,0.05416666666666667
2022-09-20,2730.07919825,188.40451366666665,202.17013883333334,219.11201320833334,10.9,0.029166666666666664
2022-09-21,2857.2212727916667,23.104166666666668,105.18229233333334,201.605695375,10.737499999999999,0.0
2022-09-22,2872.069152875,195.07465249999998,325.173610375,124.62617949999999,10.424999999999999,0.004166666666666667
2022-09-23,2754.1837666666665,395.49131966666664,448.14409516666666,83.66923541666667,11.891666666666666,0.0
2022-09-24,2541.680430125,252.300345,184.25694333333334,165.46774033333335,12.637500000000001,0.0
2022-09-25,2034.3791759583335,230.67534795833333,250.098958,139.84354091666668,11.141666666666666,0.0
2022-09-26,1810.9004237916668,667.9895820833334,1139.223957125,40.03354120833333,10.579166666666667,0.8208333333333333
2022-09-27,2372.0866749583333,378.640623625,289.08680066666665,55.80875029166666,9.370833333333334,0.016666666666666666
2022-09-28,2904.64416,203.94791633333332,396.91145829166663,65.90996495833333,8.704166666666667,0.020833333333333332
2022-09-29,3015.792917875,597.5416692083334,1128.3107630416666,82.35722133333333,10.091666666666667,0.10833333333333334
2022-09-30,2162.97458275,454.59374991666664,627.6718794166667,123.08663120833334,10.970833333333333,0.004166666666666667
2022-10-01,616.138331625,819.0434061666666,1287.8385416666667,80.26878483333333,10.833333333333334,0.5166666666666667
2022-10-02,867.8758430416666,939.4166692083332,1494.6076405833335,137.17635475,11.645833333333334,0.09999999999999999
2022-10-03,1624.6612727083332,617.8871607083333,996.1857598333332,146.70350529166666,12.308333333333332,0.0
2022-10-04,1536.2724889583333,716.0312512916666,976.3645775833334,99.49503558333333,12.924999999999999,0.0
2022-10-05,324.31499966666667,1044.9479115833333,2104.5364634166667,56.2155555,14.35,0.21666666666666667
2022-10-06,165.55374858333332,1046.178810125,2334.741297416667,114.67673545833333,13.191666666666668,0.09583333333333333
2022-10-07,223.95541641666668,1025.5798594166665,2161.49131775,83.77114529166666,13.591666666666667,0.14583333333333334
2022-10-08,392.0291665,859.6284739166667,1297.6944452916666,119.16173587499999,10.6875,0.075
2022-10-09,861.6158268333334,651.9652747916667,831.4270832916667,141.07586783333332,9.991666666666667,0.0
2022-10-10,1157.5108299166666,997.911460875,1264.711799625,114.971807625,9.429166666666667,0.14583333333333334
2022-10-11,1863.9183222083332,671.3229122500001,1092.4444439583333,117.33743029166665,9.5,0.008333333333333333
2022-10-12,2085.5554249583333,497.59375129166665,623.168403625,75.39309179166666,9.966666666666667,0.0
2022-10-13,1922.2062378333333,344.69443916666665,444.93055058333334,35.09395829166667,10.025,0.15416666666666667
2022-10-14,1912.3041789166666,396.0572882083333,455.880212125,92.05631929166667,11.016666666666666,0.004166666666666667
2022-10-15,1090.0595830833333,676.3819449583333,898.9704907916666,74.59930641666666,12.841666666666667,0.12916666666666668
2022-10-16,726.5116659166666,909.9427039166667,1736.63542175,108.73659729166667,11.820833333333333,0.5791666666666667
2022-10-17,1127.057083125,811.9600690000001,1068.3020820416666,32.655277625000004,11.875,0.07083333333333333
2022-10-18,1236.2679187916667,926.7499974583334,1246.0225639166667,77.27197983333333,11.475,0.008333333333333333
2022-10-19,1248.6629155833332,187.440972375,190.85763799999998,148.91961583333332,8.504166666666666,0.0
2022-10-20,1032.2933400833333,859.9131914583332,1121.977431,141.60208475,7.766666666666667,0.13749999999999998
2022-10-21,1223.7325007083334,342.107631875,423.2326399583333,30.578367541666665,10.700000000000001,0.4166666666666667
2022-10-22,1019.8837458333334,270.161459,290.82986129166665,42.56770791666667,13.075000000000001,0.029166666666666664
2022-10-23,679.0316695,411.18403216666667,463.72916795833333,103.84538229166667,11.775,0.05833333333333333
2022-10-24,587.2595850833333,1032.4131978333332,1396.7534688333333,47.51437425,13.504166666666668,0.31666666666666665
2022-10-25,802.9312438333333,696.9531231249999,1101.074646,60.83763966666667,12.608333333333334,0.9541666666666667
2022-10-26,900.2775090416667,495.6197932083333,510.9288266666667,62.62947966666667,12.233333333333334,0.03333333333333333
2022-10-27,917.3266651666667,639.6944414166667,690.536460875,65.21368045833333,14.308333333333332,0.06666666666666667
2022-10-28,778.916247,601.3281237083334,753.642356875,79.52038033333334,15.045833333333334,0.008333333333333333
2022-10-29,755.5541737499999,460.2343774583333,742.8159764583334,70.42114633333334,12.304166666666667,0.008333333333333333
2022-10-30,880.6820780833333,231.03124933333334,333.53125070833335,81.873055125,13.737499999999999,0.0
2022-10-31,1065.8795802500001,291.3003430416666,363.532987,72.85406366666668,12.875,0.004166666666666667
2022-11-01,503.745002125,1046.5659612083334,1946.02430725,16.763611041666667,13.075000000000001,0.049999999999999996
2022-11-02,523.8120849583333,1023.1979090416667,1617.96354675,48.462430874999995,10.174999999999999,0.625
2022-11-03,623.8358332916666,1005.088539125,1763.90971375,34.4750695,9.945833333333333,0.0
2022-11-04,773.2699979166667,859.890625,1369.6458358749999,25.23878470833333,9.354166666666666,0.020833333333333332
2022-11-05,637.4750048333334,710.4479128749999,1022.090278625,53.019271,9.166666666666666,0.07916666666666666
2022-11-06,255.66416558333333,978.5677159583333,1658.2934010833333,29.203194458333332,9.983333333333333,0.3458333333333334
2022-11-07,410.874167125,976.737846375,1602.2534764583334,34.910902666666665,10.512500000000001,1.0625
2022-11-08,391.0391717083333,978.1006902083333,1498.3125050833332,41.57652816666667,12.308333333333332,0.09999999999999999
2022-11-09,616.190418875,860.0746510833333,1254.4913228333332,42.3934715,11.245833333333332,0.2625
2022-11-10,458.85125508333334,921.4045130416666,1662.4739659583336,19.001180375,10.975,0.012500000000000002
2022-11-11,14.482916625,1033.5833358749999,2325.746531166667,19.223229041666666,13.1875,0.0
2022-11-12,1102.8254222916667,339.84548391666664,587.013887375,28.932430166666666,12.241666666666667,0.0
2022-11-13,1053.7054239583333,283.4739583333333,338.94965329166666,53.45361166666667,9.004166666666666,0.0
2022-11-14,1118.7100054166667,848.1527760833333,1210.3038228333332,46.832638541666675,8.529166666666667,0.004166666666666667
2022-11-15,532.0316703333334,936.5486119583334,1623.2274373333332,19.22149320833333,8.475,0.012500000000000002
2022-11-16,203.732498875,972.7152811666666,2704.6579895,19.460277666666666,8.220833333333333,0.0
2022-11-17,362.33541816666667,917.2552159583333,2696.0694275,44.97243116666667,5.245833333333334,0.0
2022-11-18,832.25249225,1004.9375025416666,2003.4426829166666,33.17659679166667,3.6875,0.03333333333333333
